TampaElectric,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
TampaElectric,2017-09-14 07:03,0,0,Thanks so much to the hard working TECO Employees!,,,,9.08284996871496E+017,https://twitter.com/jeannie_west/status/908284996871495680
TampaElectric,2017-09-14 06:58,1,0,Now Teco head to n.central ave trailer park it's been almost a week all the food gone bad I have 3 little girls come on we need the service,,,,9.08283812597072E+017,https://twitter.com/Luzcian4/status/908283812597071874
TampaElectric,2017-09-14 06:56,0,2,Thank you @TampaElectric I went to sleep in a pool of sweat and woke up wrapped up in a blanket. Today is a good day. Thank you all!,,@TampaElectric,,9.08283272886702E+017,https://twitter.com/ImDirtyD/status/908283272886702080
TampaElectric,2017-09-14 06:55,0,1,,,,,9.08283010763588E+017,https://twitter.com/CharleyBelcher/status/908283010763587585
TampaElectric,2017-09-14 06:50,0,2,https:// youtu.be/5r6IXJ4E9fg,,,,9.0828172262572E+017,https://twitter.com/KOD1AK/status/908281722625720320
TampaElectric,2017-09-14 06:48,1,1,After 4 days without power... #IveGotThePower !!! #HurricaneIrma #HurricaneIrmaAftermath #TECO @TampaElectric https:// youtu.be/5r6IXJ4E9fg,,@TampaElectric,#IveGotThePower #HurricaneIrma #HurricaneIrmaAftermath #TECO,9.08281386360086E+017,https://twitter.com/KOD1AK/status/908281386360086528
TampaElectric,2017-09-14 06:45,1,2,I'm in Odessa and we got our power back for two hours the other night and it went off again and we haven't seen a truck since,,,,9.08280534148755E+017,https://twitter.com/skipopot2mus/status/908280534148755456
TampaElectric,2017-09-14 06:44,0,1,Thank you TECO for getting my daughter's power back on @midnight on Tuesday night. Her whole neighborhood screamed in delight.,,@midnight,,9.08280225682936E+017,https://twitter.com/twtywill01/status/908280225682935809
TampaElectric,2017-09-14 06:42,0,0,#seminoleheights is not back up. 87% now restored and even our #publix on Nebraska is still out.,,,#seminoleheights #publix,9.08279839542726E+017,https://twitter.com/kristibenn/status/908279839542726656
TampaElectric,2017-09-14 06:42,0,0,The marks are very general. I wouldn't read into that too precisely.,,,,9.08279747515384E+017,https://twitter.com/GregDeeWeather/status/908279747515383808
TampaElectric,2017-09-14 06:25,0,2,Thanks linemen but what about Odessa? On day 4 with a screaming hot baby!,,,,9.08275621284938E+017,https://twitter.com/Mamisloveof2/status/908275621284937732
TampaElectric,2017-09-14 06:13,0,0,"You still didn't address the issue that hundreds of utility trucks are parked at the Fairgrounds, not doing a damn thing. Thanks!",,,,9.08272569077379E+017,https://twitter.com/ScottGrovesCO/status/908272569077379072
TampaElectric,2017-09-14 06:13,0,0,Power still out on McKinnon road in Odessa,,,,9.08272370066117E+017,https://twitter.com/Braden_110/status/908272370066116610
TampaElectric,2017-09-14 05:55,0,0,Where's my power,,,,9.08267972518695E+017,https://twitter.com/sleepyjaal/status/908267972518694912
TampaElectric,2017-09-14 05:47,0,1,Us too! My husband thinks ours will come back on today but I'll believe it when it happens. So thankful for running water and phone data.,,,,9.082658700022E+017,https://twitter.com/LizziefayeM/status/908265870002200576
TampaElectric,2017-09-14 05:47,0,2,Thank you linemen.,,,,9.08265863555551E+017,https://twitter.com/Airka52/status/908265863555551232
TampaElectric,2017-09-14 05:46,0,0,"We've definitely never said they're doing an awesome, great, super job. We're just posting numbers as they release them.",,,,9.08265697628881E+017,https://twitter.com/GregDeeWeather/status/908265697628880897
TampaElectric,2017-09-14 05:45,0,0,It's also a publicly traded company that pays a 3.3% dividend. $54.3 million went to shareholders last Q that could be used somewhere else.,,,,9.08265555680952E+017,https://twitter.com/GregDeeWeather/status/908265555680952322
TampaElectric,2017-09-14 05:45,0,1,can i uhhhhhh have mine back tho,,,,9.08265337237463E+017,https://twitter.com/Kaitis/status/908265337237463040
TampaElectric,2017-09-14 05:44,0,0,It's about media saying TECO is doing a great job when they see hundreds of trucks PARKED doing nothing at the Fairgrounds.,,,,9.08265116642234E+017,https://twitter.com/ScottGrovesCO/status/908265116642234368
TampaElectric,2017-09-14 05:42,0,0,It's not about 1st and last. It's about having power out for a week from a glorified tropical storm. Cat 2 or 3 I would expect this.,,,,9.08264770792456E+017,https://twitter.com/ScottGrovesCO/status/908264770792456192
TampaElectric,2017-09-14 05:40,0,1,"Someone has to be first and someone has to be last. There will always be upset customers. Could get more resources, but would we pay more?",,,,9.0826422749177E+017,https://twitter.com/GregDeeWeather/status/908264227491770368
TampaElectric,2017-09-14 05:39,0,0,"I've not seen one negative story about them, yet there are so many pissed off people sitting around with no power.",,,,9.08263807453147E+017,https://twitter.com/ScottGrovesCO/status/908263807453147137
TampaElectric,2017-09-14 05:37,0,0,Politicians are cheerleading TECO also. What good is it to complain to them when they love the Canadian company and don't care about us?,,,,9.08263319194231E+017,https://twitter.com/ScottGrovesCO/status/908263319194230784
TampaElectric,2017-09-14 05:32,0,0,*in their,,,,9.08262210526478E+017,https://twitter.com/ScottGrovesCO/status/908262210526478337
TampaElectric,2017-09-14 05:32,1,0,I'm not. I've just been thru this before in 3 different states. It's a power grid problem overall. We need a new grid. #CallYourCongressman,,,#CallYourCongressman,9.08262098945405E+017,https://twitter.com/GregDeeWeather/status/908262098945404929
TampaElectric,2017-09-14 05:32,0,0,Intvthier blog from yesterday they said they revamped their transmission lines. Why did they decide to do it now and make us wait so long?,,,,9.08262093413122E+017,https://twitter.com/ScottGrovesCO/status/908262093413122048
TampaElectric,2017-09-14 05:30,0,0,Why are you playing cheerleaders for TECO.? They said they were ready for a cat 3 and this was a weak cat 1.,,,,9.0826175271399E+017,https://twitter.com/ScottGrovesCO/status/908261752713990144
TampaElectric,2017-09-14 05:28,0,0,I definitely understand the frustration. I was in the same position. It's the way the grid works. Can't put up all lines at the same time,,,,9.08261205885714E+017,https://twitter.com/GregDeeWeather/status/908261205885714432
TampaElectric,2017-09-14 05:27,0,0,"Teco says we won't get power till late Sunday night, yet 1/2 of our at complex got power Monday night. A lot of pissed off people.",,,,9.08260993926615E+017,https://twitter.com/ScottGrovesCO/status/908260993926615040
TampaElectric,2017-09-14 05:26,0,0,"The numbers are accurate. The dots are simply a graphical representation, a summation of which regions are most affected",,,,9.0826059694839E+017,https://twitter.com/GregDeeWeather/status/908260596948389891
TampaElectric,2017-09-14 05:25,0,0,There are hundreds of trucks at the Fairgrounds that are parked. Parked trucks aren't restoring power for us.,,,,9.08260486545846E+017,https://twitter.com/ScottGrovesCO/status/908260486545846272
TampaElectric,2017-09-14 05:24,0,0,Then why are you trusting their numbers and using their map?,,,,9.08260227052655E+017,https://twitter.com/ScottGrovesCO/status/908260227052654593
TampaElectric,2017-09-14 05:15,1,0,Those dots really just represent wide regions. They're not very helpful for sure.,,,,9.08257825943585E+017,https://twitter.com/GregDeeWeather/status/908257825943584768
TampaElectric,2017-09-14 05:09,0,3,I think my tweet reached out. Thank you @TampaElectric for bringing power back!,,@TampaElectric,,9.08256476002705E+017,https://twitter.com/arv1nv/status/908256476002705408
TampaElectric,2017-09-14 05:01,0,0,"@TampaElectric Hey TECO! After a couple hard nights without A/C, we finally got power back! Thank you! Not all heroes wear capes!",,@TampaElectric,,9.08254266078515E+017,https://twitter.com/lmvksx/status/908254266078515200
TampaElectric,2017-09-14 04:53,0,0,The teco map you have shown says I should have power in Temple Terrace but we still are without power. TECO's map isn't telling the truth.,,,,9.0825226187223E+017,https://twitter.com/ScottGrovesCO/status/908252261872230401
TampaElectric,2017-09-14 04:46,0,0,Here's what no1 is talking about. Teco is using federal funds to update their system and they're making us wait for power because of it.,,,,9.08250697182929E+017,https://twitter.com/ScottGrovesCO/status/908250697182928896
TampaElectric,2017-09-14 04:03,1,0,the ones working are from out of the area...TECO has done NOTHING in my community,,,,9.08239698237194E+017,https://twitter.com/piesandmiles/status/908239698237194240
TampaElectric,2017-09-14 03:22,3,3,OUTAGES | @TampaElectric outages down below 100k. @DukeEnergy outages still high in several area counties. #irma #GMTB #flwx #florida pic.twitter.com/xMBZlMNOmx,,@TampaElectric @DukeEnergy,#irma #GMTB #flwx #florida,9.08229358342599E+017,https://twitter.com/GregDeeWeather/status/908229358342598656
TampaElectric,2017-09-14 03:07,4,18,"BIG POWER CONVOY arrives in @CityofTampa from NH, MO & Nova Scotia to help @TampaElectric in power restoration. Updates here 5-8a & on @BN9",,@CityofTampa @TampaElectric @BN9,,9.08225712137622E+017,https://twitter.com/Jason_Lanning/status/908225712137621510
TampaElectric,2017-09-14 01:47,0,0,Get to 100 before you post another one of these insulting photos. Do you think the people who still don't have power care about the 58%???,,,,9.08205579889496E+017,https://twitter.com/Money33Mitch/status/908205579889496065
TampaElectric,2017-09-14 01:45,0,0,@TampaElectric I wish you were as committed to providing your paid service as you are to promoting your inflated accomplishments.,,@TampaElectric,,9.08205104628687E+017,https://twitter.com/Money33Mitch/status/908205104628686850
TampaElectric,2017-09-14 00:45,0,1,I feel your pain neighborhoods around us has power expect for ours,,,,9.08189872820834E+017,https://twitter.com/KingKongWtf64/status/908189872820834304
TampaElectric,2017-09-14 00:31,0,0,My parents have a power line down and are still without power @TampaElectric .... come on,,@TampaElectric,,9.08186515733434E+017,https://twitter.com/cammilkfactory/status/908186515733434368
TampaElectric,2017-09-13 23:51,0,1,"Not hard enough. It's RIDICULOUS that it is taking this long. I tried to be patient, but this is plain unacceptable. TECO is the worst.",,,,9.08176358018347E+017,https://twitter.com/itsstephwoods/status/908176358018347008
TampaElectric,2017-09-13 23:47,0,0,"I actually saw two of your trucks working beside my house today, but they left before restoring my power. WHY???? #tecodiscrimination",,,#tecodiscrimination,9.08175291385774E+017,https://twitter.com/itsstephwoods/status/908175291385774081
TampaElectric,2017-09-13 23:46,0,0,Thank you!,,,,9.0817519937962E+017,https://twitter.com/Aivi89/status/908175199379619840
TampaElectric,2017-09-13 23:44,0,0,"Everyone in a 4 block radius of me got power back today, except me & the lady behind me. What the heck, TECO? Is my power line in Narnia?",,,,9.08174596330975E+017,https://twitter.com/itsstephwoods/status/908174596330975233
TampaElectric,2017-09-13 23:42,0,0,Your crews are parked at the racetrack + bussed to nearby hotels. Not only 5 days no power but all hotels sold out. When will I get power?,,,,9.08174195334447E+017,https://twitter.com/starlahex/status/908174195334447106
TampaElectric,2017-09-13 23:36,0,0,Awesome work. Thank you 4 all youre doing. Some of Wellswood is reaping the benefits of this hard work. Don't forget the rest of Wellswood.,,,,9.0817255343231E+017,https://twitter.com/LamboLaw/status/908172553432309762
TampaElectric,2017-09-13 23:29,0,0,"Idk if @TECOEnergy @TampaElectric has guys working 24/7. If so, where? They were on my street today and there still a broken wire.",,@TECOEnergy @TampaElectric,,9.08170893045715E+017,https://twitter.com/MPRMerch/status/908170893045714944
TampaElectric,2017-09-13 23:13,0,0,Be thankful you were given a precise timeline. We were given 4 days to 4 weeks,,,,9.08166891298021E+017,https://twitter.com/cupcakelyfe15/status/908166891298021377
TampaElectric,2017-09-13 23:06,0,0,These folks have come from other states and Canada to help #ungreatful,,,#ungreatful,9.08165053597307E+017,https://twitter.com/JasonSmith2976/status/908165053597306885
TampaElectric,2017-09-13 22:58,0,0,"In TT as well. We don't have power, but you better believe our next door neighbors do. Send an extra bullet to Riverhills.",,,,9.08162922429514E+017,https://twitter.com/El_Toasty/status/908162922429513729
TampaElectric,2017-09-13 22:32,0,0,@TampaElectric so one of the apartment building has power and we don't... Wtf 4050 rocky circle -- 33613.,,@TampaElectric,,9.08156485502427E+017,https://twitter.com/Kent_Sand/status/908156485502427136
TampaElectric,2017-09-13 22:26,0,0,@TampaElectric Y'all planning to get to Mulberry anytime soon? We could use a little relief here....,,@TampaElectric,,9.08155067227877E+017,https://twitter.com/PaintedMoonie/status/908155067227877377
TampaElectric,2017-09-13 22:23,0,1,Doing a great job Governor! @TampaElectric should learn by your leadership of getting the job done promptly & efficiently,,@TampaElectric,,9.08154164106154E+017,https://twitter.com/cruise4life2006/status/908154164106153984
TampaElectric,2017-09-13 22:15,0,0,finally got power!! thank u to all the out of state linemen that got our power up and running! hopefully teco was taking notes 4 next time!,,,,9.08152091545399E+017,https://twitter.com/losbear/status/908152091545399296
TampaElectric,2017-09-13 22:11,0,0,@TampaElectric Thank you and all the additional companies that are restoring power to our city. Got mine back tonight. #TampaStrong,,@TampaElectric,#TampaStrong,9.08151173106033E+017,https://twitter.com/flgators469/status/908151173106032640
TampaElectric,2017-09-13 22:08,1,1,@TampaElectric Execs should disconnect their home power til all are restored. #irma @donlemon @MSNBC @femaregion4 #tecosucks #monopoly,,@TampaElectric @donlemon @MSNBC @femaregion4,#irma #tecosucks #monopoly,9.08150403707101E+017,https://twitter.com/ericvkennedy/status/908150403707101184
TampaElectric,2017-09-13 22:06,0,0,@TampaElectric Pls get S Westshore next. I'm forever grateful for the hard work you guys have been putting in. #DayThree,,@TampaElectric,#DayThree,9.081499758546E+017,https://twitter.com/arv1nv/status/908149975854600192
